shelfmark,iiif_url,url,orig_shelfmark
JRL SERIES B 7346,https://princetongenizalab.github.io/iiif/jrl/b/b-7346.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+7346%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 7346
JRL SERIES B 2514,https://princetongenizalab.github.io/iiif/jrl/b/b-2514.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+2514%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 2514
JRL SERIES B 8119,https://princetongenizalab.github.io/iiif/jrl/b/b-8119.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+8119%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 8119
JRL SERIES B 4839,https://princetongenizalab.github.io/iiif/jrl/b/b-4839.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+4839%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 4839
JRL SERIES B 6804,https://princetongenizalab.github.io/iiif/jrl/b/b-6804.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+6804%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 6804
JRL SERIES B 7716,https://princetongenizalab.github.io/iiif/jrl/b/b-7716.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+7716%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 7716
JRL SERIES B 7203,https://princetongenizalab.github.io/iiif/jrl/b/b-7203.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+7203%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 7203
JRL SERIES B 2001,https://princetongenizalab.github.io/iiif/jrl/b/b-2001.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+2001%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 2001
JRL SERIES B 6941,https://princetongenizalab.github.io/iiif/jrl/b/b-6941.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+6941%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 6941
JRL SERIES B 7653,https://princetongenizalab.github.io/iiif/jrl/b/b-7653.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+7653%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 7653
JRL SERIES B 5394,https://princetongenizalab.github.io/iiif/jrl/b/b-5394.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+5394%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 5394
JRL SERIES B 2451,https://princetongenizalab.github.io/iiif/jrl/b/b-2451.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+2451%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 2451
JRL SERIES B 6412,https://princetongenizalab.github.io/iiif/jrl/b/b-6412.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+6412%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 6412
JRL SERIES B 2902,https://princetongenizalab.github.io/iiif/jrl/b/b-2902.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+2902%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 2902
JRL SERIES B 3610,https://princetongenizalab.github.io/iiif/jrl/b/b-3610.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+3610%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 3610
JRL SERIES B 6042,https://princetongenizalab.github.io/iiif/jrl/b/b-6042.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+6042%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 6042
JRL SERIES B 3240,https://princetongenizalab.github.io/iiif/jrl/b/b-3240.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+3240%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 3240
JRL SERIES B 4585,https://princetongenizalab.github.io/iiif/jrl/b/b-4585.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+4585%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 4585
JRL SERIES B 5547,https://princetongenizalab.github.io/iiif/jrl/b/b-5547.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+5547%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 5547
JRL SERIES B 2282,https://princetongenizalab.github.io/iiif/jrl/b/b-2282.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+2282%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 2282
JRL SERIES B 8375,https://princetongenizalab.github.io/iiif/jrl/b/b-8375.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+8375%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 8375
JRL SERIES B 2778,https://princetongenizalab.github.io/iiif/jrl/b/b-2778.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+2778%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 2778
JRL SERIES B 7080,https://princetongenizalab.github.io/iiif/jrl/b/b-7080.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+7080%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 7080
JRL SERIES B 5117,https://princetongenizalab.github.io/iiif/jrl/b/b-5117.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+5117%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 5117
JRL SERIES B 8725,https://princetongenizalab.github.io/iiif/jrl/b/b-8725.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+8725%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 8725
JRL SERIES B 2328,https://princetongenizalab.github.io/iiif/jrl/b/b-2328.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+2328%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 2328
JRL SERIES B 3493,https://princetongenizalab.github.io/iiif/jrl/b/b-3493.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+3493%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 3493
JRL SERIES B 4356,https://princetongenizalab.github.io/iiif/jrl/b/b-4356.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+4356%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 4356
JRL SERIES B 3169,https://princetongenizalab.github.io/iiif/jrl/b/b-3169.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+3169%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 3169
JRL SERIES B 6691,https://princetongenizalab.github.io/iiif/jrl/b/b-6691.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+6691%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 6691
JRL SERIES B 7983,https://princetongenizalab.github.io/iiif/jrl/b/b-7983.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+7983%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 7983
JRL SERIES B 4706,https://princetongenizalab.github.io/iiif/jrl/b/b-4706.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+4706%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 4706
JRL SERIES B 5814,https://princetongenizalab.github.io/iiif/jrl/b/b-5814.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+5814%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 5814
JRL SERIES B 7829,https://princetongenizalab.github.io/iiif/jrl/b/b-7829.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+7829%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 7829
JRL SERIES B 3539,https://princetongenizalab.github.io/iiif/jrl/b/b-3539.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+3539%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 3539
JRL SERIES B 4213,https://princetongenizalab.github.io/iiif/jrl/b/b-4213.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+4213%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 4213
JRL SERIES B 6384,https://princetongenizalab.github.io/iiif/jrl/b/b-6384.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+6384%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 6384
JRL SERIES B 4643,https://princetongenizalab.github.io/iiif/jrl/b/b-4643.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+4643%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 4643
JRL SERIES B 3186,https://princetongenizalab.github.io/iiif/jrl/b/b-3186.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+3186%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 3186
JRL SERIES B 5951,https://princetongenizalab.github.io/iiif/jrl/b/b-5951.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+5951%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 5951
JRL SERIES B 8230,https://princetongenizalab.github.io/iiif/jrl/b/b-8230.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+8230%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 8230
JRL SERIES B 5402,https://princetongenizalab.github.io/iiif/jrl/b/b-5402.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+5402%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 5402
JRL SERIES B 8660,https://princetongenizalab.github.io/iiif/jrl/b/b-8660.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+8660%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 8660
JRL SERIES B 7595,https://princetongenizalab.github.io/iiif/jrl/b/b-7595.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+7595%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 7595
JRL SERIES B 2797,https://princetongenizalab.github.io/iiif/jrl/b/b-2797.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+2797%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 2797
JRL SERIES B 5052,https://princetongenizalab.github.io/iiif/jrl/b/b-5052.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+5052%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 5052
JRL SERIES B 3885,https://princetongenizalab.github.io/iiif/jrl/b/b-3885.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+3885%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 3885
JRL SERIES B 6853,https://princetongenizalab.github.io/iiif/jrl/b/b-6853.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+6853%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 6853
JRL SERIES B 7741,https://princetongenizalab.github.io/iiif/jrl/b/b-7741.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+7741%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 7741
JRL SERIES B 5286,https://princetongenizalab.github.io/iiif/jrl/b/b-5286.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+5286%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 5286
JRL SERIES B 2543,https://princetongenizalab.github.io/iiif/jrl/b/b-2543.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+2543%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 2543
JRL SERIES B 7311,https://princetongenizalab.github.io/iiif/jrl/b/b-7311.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+7311%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 7311
JRL SERIES B 2113,https://princetongenizalab.github.io/iiif/jrl/b/b-2113.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+2113%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 2113
JRL SERIES B 6150,https://princetongenizalab.github.io/iiif/jrl/b/b-6150.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+6150%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 6150
JRL SERIES B 3352,https://princetongenizalab.github.io/iiif/jrl/b/b-3352.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+3352%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 3352
JRL SERIES B 4497,https://princetongenizalab.github.io/iiif/jrl/b/b-4497.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+4497%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 4497
JRL SERIES B 6500,https://princetongenizalab.github.io/iiif/jrl/b/b-6500.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+6500%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 6500
JRL SERIES B 2810,https://princetongenizalab.github.io/iiif/jrl/b/b-2810.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+2810%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 2810
JRL SERIES B 3702,https://princetongenizalab.github.io/iiif/jrl/b/b-3702.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+3702%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 3702
JRL SERIES B 3217,https://princetongenizalab.github.io/iiif/jrl/b/b-3217.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+3217%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 3217
JRL SERIES B 4028,https://princetongenizalab.github.io/iiif/jrl/b/b-4028.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+4028%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 4028
JRL SERIES B 6015,https://princetongenizalab.github.io/iiif/jrl/b/b-6015.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+6015%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 6015
JRL SERIES B 2955,https://princetongenizalab.github.io/iiif/jrl/b/b-2955.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+2955%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 2955
JRL SERIES B 4182,https://princetongenizalab.github.io/iiif/jrl/b/b-4182.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+4182%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 4182
JRL SERIES B 3647,https://princetongenizalab.github.io/iiif/jrl/b/b-3647.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+3647%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 3647
JRL SERIES B 4478,https://princetongenizalab.github.io/iiif/jrl/b/b-4478.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+4478%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 4478
JRL SERIES B 6445,https://princetongenizalab.github.io/iiif/jrl/b/b-6445.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+6445%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 6445
JRL SERIES B 2406,https://princetongenizalab.github.io/iiif/jrl/b/b-2406.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+2406%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 2406
JRL SERIES B 6916,https://princetongenizalab.github.io/iiif/jrl/b/b-6916.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+6916%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 6916
JRL SERIES B 7604,https://princetongenizalab.github.io/iiif/jrl/b/b-7604.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+7604%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 7604
JRL SERIES B 5639,https://princetongenizalab.github.io/iiif/jrl/b/b-5639.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+5639%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 5639
JRL SERIES B 4881,https://princetongenizalab.github.io/iiif/jrl/b/b-4881.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+4881%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 4881
JRL SERIES B 2056,https://princetongenizalab.github.io/iiif/jrl/b/b-2056.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+2056%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 2056
JRL SERIES B 5793,https://princetongenizalab.github.io/iiif/jrl/b/b-5793.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+5793%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 5793
JRL SERIES B 7254,https://princetongenizalab.github.io/iiif/jrl/b/b-7254.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+7254%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 7254
JRL SERIES B 5269,https://princetongenizalab.github.io/iiif/jrl/b/b-5269.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+5269%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 5269
